GeneID	TranscriptLength
Tb11.v5.0849	NA
Tb927.7.4830	2396
Tb927.5.1700	2304
Tb11.02.0090	5429
Tb927.7.5650	1917
Tb11.01.5490	3348
Tb927.6.2880	4228
Tb927.7.4110	4993
Tb927.8.6830	6533
Tb927.7.3840	162
Tb11.01.3990	4948
Tb927.10.15390	5808
Tb11.02.2970	3178
Tb927.4.2730	3752
Tb927.3.2040	4359
Tb11.02.2260	2819
Tb11.02.0790	4412
Tb927.10.12490	5210
Tb927.10.12440	2801
Tb927.3.3400	1768
Tb927.5.2090	3909
Tb11.v5.0165	NA
Tb11.v5.0434	NA
Tb11.v5.0787	NA
Tb11.v5.0819	NA
Tb11.v5.0833	NA
Tb11.v5.0835	NA
Tb927.7.6290	4203
Tb927.7.7260	3776
Tb927.10.8950	404
Tb927.10.8890	4340
Tb927.10.8970	688
Tb11.01.8090	1639
Tb11.01.7510	3918
Tb11.47.0024	2866
Tb927.2.3180	3184
Tb11.01.5980	2024
Tb927.8.6040	2556
Tb927.8.7260	6687
Tb11.03.0115	676
Tb09.211.4513	446
Tb09.211.4511	NA
Tb927.2.4870	1002
Tb09.211.1530	1075
Tb11.01.4410	1039
Tb11.02.1640	2059
Tb11.02.5810	1865
Tb927.10.10670	1451
Tb927.10.3490	2552
Tb927.2.4280	4542
Tb927.5.3620	5308
Tb927.7.7160	6022
Tb927.6.1230	1725
Tb927.5.4380	5442
Tb927.6.640	5214
Tb927.8.8040	1719
Tb11.01.4320	2899
Tb11.02.2630	2549
Tb927.10.6540	3162
Tb927.4.1870	4276
Tb927.4.4330	1263
Tb927.6.4630	1599
Tb927.6.750	2721
Tb11.01.5450	2431
Tb927.10.6330	6004
Tb927.7.2110	1737
Tb927.8.1680	1044
Tb927.7.4860	1578
Tb927.10.7240	2589
Tb927.6.3760	2381
Tb11.01.1760	1683
Tb927.3.2330	3211
Tb09.160.2400	1899
Tb11.01.2290	4312
Tb927.8.4760	2762
Tb927.8.3680	1978
Tb927.7.4850	1024
Tb927.6.1210	1793
Tb11.03.0080	2885
Tb927.4.5110	1650
Tb927.8.1150	2188
Tb927.9.13820	1015
Tb09.211.4512	456
Tb927.9.13810	NA
Tb11.02.5820	1648
Tb927.10.160	1296
Tb927.5.2530	4510
Tb09.160.2970	1749
Tb927.1.3030	1366
Tb927.10.8210	1835
Tb927.8.620	1499
Tb927.10.5110	729
Tb927.8.680	1277
Tb927.10.5120	963
Tb11.02.0490	1426
Tb11.03.0180	1711
Tb927.3.3990	1636
Tb09.160.4130	1424
Tb927.8.5690	1161
Tb927.7.1550	1976
Tb927.7.1070	2791
Tb927.10.3570	2746
Tb927.5.840	3324
Tb927.3.4550	2028
Tb927.4.4720	1632
Tb927.3.5030	2477
Tb927.6.1760	2376
Tb09.160.0810	1965
Tb927.10.11970	1415
Tb927.10.9360	2103
Tb927.5.2650	2245
Tb11.01.7500	2343
Tb11.01.7520	2381
Tb927.6.2790	1998
Tb927.10.2370	1042
Tb927.10.3620	2015
Tb927.7.5230	3621
Tb927.5.2130	3322
Tb927.8.5820	1294
Tb927.8.3240	931
Tb11.01.0670	2658
Tb11.01.4760	1714
Tb11.01.5340	1499
Tb09.211.3110	2261
Tb09.211.3840	1816
Tb927.3.4920	1964
Tb927.10.4460	971
Tb10.v4.0036	984
Tb09.211.3730	3507
Tb11.01.0680	2888
Tb927.11.1510	3770
Tb11.v5.0436	NA
Tb927.3.4730	1377
Tb927.1.4180	2570
Tb927.3.1770	2914
Tb927.6.1940	3166
Tb927.6.5030	1959
Tb927.7.1430	1600
Tb927.7.5600	5251
Tb927.7.7240	2484
Tb927.3.4770	1377
Tb09.160.3410	1473
Tb09.211.3240	1751
Tb09.211.4860	2195
Tb11.01.3700	2560
Tb11.01.8640	2066
Tb11.02.0910	1934
Tb11.02.1564	1113
Tb11.02.1580	1233
Tb11.02.2690	2735
Tb11.02.2850	6218
Tb11.02.4230	3335
Tb11.02.4590	2353
Tb11.03.0280	2987
Tb11.46.0011	1186
Tb927.1.1030	2328
Tb927.1.290	6138
Tb927.1.3320	1773
Tb927.1.370	6245
Tb927.1.480	6147
Tb927.1.5030	2251
Tb927.10.14410	3881
Tb927.10.14460	3546
Tb927.10.14610	4133
Tb927.10.15260	3904
Tb927.10.1950	2320
Tb927.10.3140	2373
Tb927.10.5980	2360
Tb927.10.9010	804
Tb927.2.1380	16685
Tb927.3.1490	2451
Tb927.3.2790	3537
Tb927.3.580	1760
Tb927.4.1220	1012
Tb927.6.1160	2282
Tb927.6.1490	1642
Tb927.7.2730	928
Tb11.53.0001	4968
Tb927.2.170	6146
Tb927.2.690	5405
Tb927.7.290	2664
Tb927.7.7110	3235
Tb927.7.7180	2486
Tb09.211.4980	2511
Tb11.01.4390	NA
Tb11.01.4380	4498
Tb11.v5.0448	NA
Tb11.v5.0551	NA
Tb11.v5.0560	NA
Tb11.v5.0703	NA
Tb11.v5.0838	NA
Tb11.v5.0602	NA
Tb09.v4.0042	603
Tb927.2.1310	4345
Tb09.211.4960	3411
Tb927.6.210	1506
Tb927.7.7540	4347
Tb09.v4.0104	603
Tb927.4.160	4347
Tb927.6.130	4317
Tb09.244.1980	1521
Tb09.v4.0041	1473
Tb927.8.530	735
Tb09.244.1970	591
Tb927.1.1020	2069
Tb927.1.780	1166
Tb11.02.1210	3399
Tb927.6.3860	1780
Tb11.01.6180	1525
Tb927.4.1190	651
Tb927.5.1240	1315
Tb11.v5.0627	NA
Tb927.3.3870	4851
Tb927.10.13680	2091
Tb927.1.2740	1951
Tb927.8.7440	2539
Tb927.3.3860	4155
Tb09.v1.0350	2784
Tb11.03.0500	790
Tb927.7.5450	4098
Tb927.8.630	1599
Tb11.01.1160	1570
Tb09.211.1380	624
Tb927.10.15010	2097
Tb927.3.3580	3497
Tb927.3.1390	3026
Tb927.6.1980	2784
Tb927.10.510	1193
Tb927.10.3260	3401
Tb11.02.5520	2649
Tb11.02.2070	1998
Tb09.160.2100	982
Tb09.211.0740	851
Tb927.8.5180	550
Tb927.7.7380	276
Tb11.01.5535	635
Tb09.160.2150	467
Tb927.5.4030	463
Tb927.3.1780	661
Tb927.10.15640	2293
Tb11.02.5450	2314
Tb11.02.5500	2683
Tb09.160.0580	851
Tb927.8.6390	1355
Tb927.10.2570	3723
Tb11.v5.0498	NA
Tb927.5.1810	2774
Tb927.5.1830	2861
Tb927.8.1600	2001
Tb927.6.1510	2831
Tb927.2.1425	215
Tb927.2.1520	215
Tb927.2.1964	215
Tb927.2.1407	183
Tb927.2.1500	183
Tb927.2.1986	183
Tb927.2.1942	172
Tb927.2.1389	136
Tb927.2.1480	136
Tb927.2.2008	136
Tb927.2.1398	78
Tb927.2.1490	78
Tb927.2.1997	78
Tb927.5.2590	1030
Tb927.10.9390	1127
Tb927.4.5140	1214
Tb927.8.7250	2500
Tb11.02.0360	1263
Tb927.6.4950	690
Tb927.10.13580	1805
Tb11.01.8350	2691
Tb11.02.3890	1511
Tb11.02.5200	2963
Tb927.10.11910	1596
Tb927.10.3350	4016
Tb927.5.3930	2077
Tb11.v5.0253	NA
Tb11.v5.0601	NA
Tb11.12.0006	2977
Tb11.v5.0275	NA
Tb11.v5.0641	NA
Tb11.v5.0866	NA
Tb05.5K5.110	3202
Tb927.10.1990	2867
Tb927.10.6310	2707
Tb927.5.4460	3204
Tb927.5.2320	4763
Tb927.10.2550	1542
Tb11.02.3120	3548
Tb11.02.3130	2927
Tb927.8.1060	2397
Tb927.8.2900	816
Tb927.8.2910	1826
Tb927.8.2920	1891
Tb927.8.2930	1891
Tb927.8.2940	1352
Tb11.v5.0437	NA
Tb927.10.13160	1722
Tb927.8.1440	929
Tb927.8.3770	2496
Tb927.10.16030	1201
Tb927.8.3550	4668
Tb927.6.1780	3214
Tb927.6.4220	1140
Tb927.10.14800	2497
Tb09.211.2910	1963
Tb927.4.2140	3635
Tb09.211.1400	1526
Tb927.7.1770	2161
Tb927.7.2400	1286
Tb927.8.5330	786
Tb927.10.1250	1102
Tb11.02.4950	818
Tb927.1.880	14535
Tb927.10.9030	1507
Tb927.5.3540	3351
Tb927.2.5010	1505
Tb09.160.5670	4663
Tb927.10.6680	2581
Tb09.160.0840	1994
Tb927.5.2430	2201
Tb09.211.2900	1663
Tb09.211.2920	2255
Tb927.10.12400	1507
Tb11.01.4701	5326
Tb927.10.7140	1853
Tb927.11.11750	1597
Tb11.01.3610	1612
Tb927.7.5920	1714
Tb927.8.5720	1870
Tb927.5.2200	651
Tb927.5.2190	1561
Tb927.5.2220	1561
Tb927.5.2250	1561
Tb11.02.0730	1162
Tb09.211.4760	1813
Tb927.6.940	2757
Tb927.6.930	1965
Tb927.10.2440	1821
Tb927.1.750	4061
Tb927.8.7460	2052
Tb11.v5.0836	NA
Tb927.10.15270	1576
Tb927.8.2650	1331
Tb927.1.1050	3377
Tb927.10.9820	2108
Tb927.10.10750	4871
Tb11.01.2050	4447
Tb927.10.1420	2533
Tb11.01.6360	2692
Tb927.5.1870	2893
Tb11.v5.0783	NA
Tb11.v5.0998	NA
Tb11.1240	1188
Tb927.10.3080	1235
Tb11.01.7110	2125
Tb11.v5.0544	NA
Tb927.10.1500	3477
Tb927.10.4000	1260
Tb927.7.7040	1650
Tb11.01.2780	1176
Tb927.8.5420	1408
Tb927.10.12600	1893
Tb927.10.15420	1336
Tb09.160.5100	728
Tb09.211.2860	973
Tb11.01.0940	1909
Tb927.10.12270	1326
Tb927.10.1800	1185
Tb927.10.2590	2436
Tb927.10.7560	883
Tb927.5.2600	3251
Tb11.v5.0775	NA
Tb11.v5.0832	NA
Tb927.4.1900	2018
Tb11.02.2910	1967
Tb11.01.8110	1042
Tb927.10.12980	2602
Tb11.v5.0219	NA
Tb927.5.490	3819
Tb927.5.490b	3819
Tb927.10.14070	1452
Tb927.4.4070	1695
Tb927.10.13560	1452
Tb11.22.0004	3518
Tb927.3.2420	605
Tb09.160.1200	26176
Tb10.v4.0052	14643
Tb09.211.3910	1146
Tb927.10.10280	7196
Tb927.10.10360	9597
Tb11.01.3805	1004
Tb11.01.7880	1412
Tb927.11.16200	1412
Tb11.01.6310	1117
Tb11.v5.0659	NA
Tb11.v5.0763	NA
Tb11.v5.0535	NA
Tb11.v5.0640	NA
Tb927.10.10180	1084
Tb927.7.4630	752
Tb927.8.6840	2682
Tb09.160.3760	2913
Tb927.10.1270	3732
Tb927.3.4280	2736
Tb927.10.6410	5056
Tb09.211.4840	2700
Tb11.v5.1040	NA
Tb927.7.4550	642
Tb927.10.12050	2931
Tb927.10.600	2145
Tb927.5.2070	2189
Tb927.5.3110	1386
Tb927.5.3410	1038
Tb927.6.1440	863
Tb927.6.3600	1671
Tb927.6.3930	1665
Tb927.6.4080	877
Tb927.7.3510	1598
Tb927.7.7010	822
Tb09.160.2250	1286
Tb09.211.0230	992
Tb09.211.4580	1925
Tb11.01.1600	624
Tb11.01.1810	699
Tb11.01.1840	1677
Tb11.01.1930	943
Tb11.01.2340	1362
Tb11.01.3500	1385
Tb11.01.6620	1662
Tb11.01.7140	1218
Tb11.02.1110	2399
Tb11.02.2250	4607
Tb11.02.3670	2819
Tb11.02.3800	2260
Tb11.03.0260	1658
Tb11.55.0016	2613
Tb927.10.11050	1072
Tb927.10.11350	615
Tb927.10.1870	1942
Tb927.10.7380	2562
Tb927.3.1710	1345
Tb927.3.820	648
Tb927.4.1810	1307
Tb927.4.4610	1116
Tb927.5.3870	2265
Tb927.5.3980	1545
Tb927.5.4120	674
Tb927.6.4040	734
Tb927.6.4200	1559
Tb927.7.2760	891
Tb927.7.3460	1514
Tb927.7.4140	978
Tb927.7.4710	1243
Tb927.7.6800	1631
Tb927.8.1880	862
Tb927.8.2760	1547
Tb927.8.3170	3130
Tb927.8.3300	2356
Tb927.8.5860	1053
Tb927.4.1070	781
Tb927.4.930	598
Tb927.7.3960	536
Tb927.5.3360	2022
Tb11.02.3810	1469
Tb09.160.5240	1487
Tb927.4.4600	1200
Tb927.7.3430	1849
Tb11.01.1215	849
Tb927.7.3050	4482
Tb927.8.5200	5731
Tb09.160.4750	2265
Tb09.211.2430	2799
Tb927.7.3240	602
Tb927.5.4040	2870
Tb11.01.3300	1651
Tb927.6.2080	1677
Tb927.3.5240	2110
Tb927.8.5280	1423
Tb927.6.4930	773
Tb09.211.3000	1681
Tb09.211.4510	2322
Tb11.01.2170	919
Tb11.01.3710	1197
Tb11.02.5670	1129
Tb927.10.11260	629
Tb927.10.11820	1599
Tb927.10.13820	1187
Tb927.10.16090	2412
Tb927.10.2800	847
Tb927.3.2260	758
Tb927.3.770	603
Tb927.3.970	1414
Tb927.5.3640	1270
Tb927.6.4580	509
Tb927.7.2620	1303
Tb927.8.1430	579
Tb927.8.4550	675
Tb927.8.4860	2092
Tb09.160.3800	1121
Tb927.2.4400	4021
Tb927.5.1510	1801
Tb927.5.1790	2208
Tb927.6.4560	1282
Tb927.1.1200	2337
Tb927.10.3250	1153
Tb927.10.3580	1156
Tb11.02.2710	3518
Tb927.10.10400	1156
Tb927.6.1250	1672
Tb927.10.6300	1424
Tb927.8.3110	1341
Tb11.01.1910	4003
Tb927.4.3690	1478
Tb09.211.2580	1259
Tb927.10.13300	1256
Tb927.10.5050	571
Tb927.10.520	1518
Tb927.10.8030	1978
Tb927.2.3610	859
Tb927.3.1690	745
Tb927.3.2180	1017
Tb927.3.2880	1152
Tb927.4.3450	996
Tb927.5.2930	1300
Tb927.5.3090	657
Tb927.7.840	800
Tb11.02.4120	1389
Tb11.47.0022	949
Tb927.8.3320	1504
Tb927.4.3300	2212
Tb927.10.7620	2669
Tb927.8.1850	1581
Tb09.211.3200	1733
Tb11.03.0870	1053
Tb09.211.1750	1223
Tb927.10.12840	2121
Tb927.2.2970	3107
Tb927.10.13120	2098
Tb927.8.1310	2717
Tb927.7.3940	1854
Tb927.3.2980	1299
Tb927.8.3330	1746
Tb927.8.4440	2281
Tb11.01.5960	1346
Tb927.10.14280	1447
Tb11.01.5040	1045
Tb11.01.5950	1071
Tb927.5.1550	1824
Tb927.8.5810	915
Tb09.211.2370	1115
Tb927.10.4910	2870
Tb927.10.14820	1069
Tb927.10.14830	1069
Tb927.10.14840	1069
Tb927.4.1660	3554
Tb927.10.15710	2349
Tb927.10.10440	1147
Tb11.02.2960	1367
Tb927.7.2230	1898
Tb927.10.9420	1859
Tb927.8.3580	2165
Tb11.01.0610	1993
Tb927.5.2780	2811
Tb927.5.2790	2707
Tb927.4.2950	4085
Tb11.v5.0971	NA
Tb11.02.2300	5429
Tb927.7.3990	6364
Tb11.02.0770	6279
Tb927.8.2550	3929
Tb11.02.3530	3889
Tb11.02.5120b	NA
Tb927.1.1330	1474
Tb09.160.5280	2232
Tb927.7.7080	1639
Tb11.02.5660	1948
Tb927.10.4590	824
Tb11.v5.0565	NA
Tb927.2.4740	1344
Tb927.4.1800	1458
Tb11.01.0500	670
Tb11.02.3230	789
Tb11.01.8760	2484
Tb927.10.2560	1613
Tb927.10.9860	1596
Tb927.8.1990	1100
Tb927.10.2140	1440
Tb927.2.4110	2120
Tb09.160.3110	2233
Tb11.v5.0743	NA
Tb927.10.6850	1498
Tb11.01.7290	1722
Tb11.01.0880	1591
Tb927.10.10130	1813
Tb927.3.1590	2598
Tb927.3.1820	1968
Tb927.2.1860	3814
Tb927.4.4150	3192
Tb927.2.6070	1065
Tb927.7.800	1990
Tb927.8.8180	3193
Tb927.10.11870	1422
Tb11.01.8620	1732
Tb927.8.2740	2790
Tb11.02.3180	2893
Tb927.8.8170	4454
Tb11.55.0009	936
Tb11.02.5770	1168
Tb11.01.4860	1071
Tb927.4.4160	3173
Tb11.01.0150	1942
Tb11.02.0130	2640
Tb927.6.2180	1537
Tb927.10.340	899
Tb09.211.2530	1233
Tb11.03.0475	611
Tb11.01.4590	NA
Tb927.6.1680	1597
Tb09.v1.0420	817
Tb927.8.8350	6505
Tb927.7.1590	3559
Tb11.v5.0868	NA
Tb11.01.8710	2407
Tb927.2.4420	1720
Tb927.6.4830	1746
Tb11.v5.0781	NA
Tb927.3.4860	1211
Tb927.10.5270	1332
Tb927.8.3430	1506
Tb09.160.3240	4827
Tb927.6.4770	2581
Tb927.10.1490	7202
Tb927.7.950	1730
Tb11.02.3380	1170
Tb927.5.1460	2130
Tb927.6.2440	1196
Tb09.211.0960	2693
Tb11.01.3750	2458
Tb927.8.1260	3492
Tb11.v5.0562	NA
Tb11.22.0008	1879
Tb927.5.470	2268
Tb927.4.4360	3864
Tb927.8.8020	2946
Tb09.160.0390	1371
Tb927.7.5820	1937
Tb927.10.10420	607
Tb927.5.950	1300
Tb09.160.2210	890
Tb927.1.1910	4057
Tb927.7.6910	3407
Tb927.6.4670	1827
Tb11.02.5030	2113
Tb927.2.5040	878
Tb927.7.3400	1412
Tb927.8.3780	978
Tb11.01.1460	1158
Tb09.160.2380	622
Tb927.7.3520	767
Tb11.01.0380	4091
Tb927.5.3010	2306
Tb11.02.4190	1482
Tb927.7.4320	882
Tb927.10.4500	1202
Tb10.v4.0040	1219
Tb927.1.3010	1182
Tb11.02.5390	3292
Tb11.02.5390b	NA
Tb927.2.3800	3777
Tb11.01.3600	1558
Tb11.02.5310	2056
Tb11.02.5610	2068
Tb11.02.5630	1730
Tb11.02.5640	2082
Tb11.0360	1893
Tb11.0370	1821
Tb11.0380	1695
Tb927.8.1620	2076
Tb927.8.1610	2076
Tb927.8.1630	2076
Tb927.8.1640	2651
Tb927.10.2410	2865
Tb927.5.960	1061
Tb11.02.2500	1389
Tb09.211.3130	1765
Tb11.01.8210	1620
Tb927.10.7940	1143
Tb927.7.5760	677
Tb927.10.7440	2853
Tb927.8.1830	1807
Tb927.3.2870	2742
Tb927.8.2160	4940
Tb927.4.4490	7624
Tb11.v5.0734	NA
Tb927.4.2510	5529
Tb11.01.5530	1952
Tb927.7.7070	2204
Tb927.4.4670	1463
Tb11.02.3020	3471
Tb927.4.3380	3941
Tb927.4.4970	2252
Tb927.8.7450	2671
Tb11.01.7990	4492
Tb927.10.870	4115
Tb927.10.8870	914
Tb927.4.2070	14839
Tb11.02.4960	1825
Tb927.10.3130	2588
Tb927.6.870	6628
Tb927.1.3300	4289
Tb11.01.3900	849
Tb11.v5.0765	NA
Tb927.7.300	2803
Tb927.6.1950	3349
Tb927.3.610	3020
Tb11.02.2110	763
Tb927.10.5670	2694
Tb927.10.3150	637
Tb927.7.2360	1471
Tb11.01.2886	580
Tb09.160.2010	1168
Tb927.7.2530	1247
Tb11.v5.0859	NA
Tb927.10.14240	2467
Tb927.10.6280	780
Tb11.v5.0278	NA
Tb927.8.540	9024
Tb11.02.3160	1672
Tb11.02.1390	2369
Tb927.4.3350	2420
Tb11.01.1465	423
Tb11.01.6500	1333
Tb927.4.2520	936
Tb927.8.3140	1196
Tb927.7.4440	1609
Tb927.3.4740	1323
Tb927.3.4780	1323
Tb11.v5.0176	NA
Tb927.7.4950	1633
Tb927.10.9440	3439
Tb11.01.0640	1120
Tb11.01.7460	1550
Tb11.01.8630	718
Tb11.02.4800	1591
Tb927.7.2710	1188
Tb927.5.1470	964
Tb927.7.2700	1227
Tb11.01.7190	3163
Tb11.02.1230	1155
Tb11.47.0018	1974
Tb927.5.930	3801
Tb927.5.940	6374
Tb927.10.3650	6150
Tb11.v5.0613	NA
Tb11.47.0017	750
Tb927.10.9620	333
Tb927.10.13620	2005
Tb927.11.7212	2013
Tb11.01.1690	881
Tb09.244.2840	642
Tb11.01.7090	863
Tb927.4.4300	2188
Tb927.7.3910	1702
Tb927.3.3660	1493
Tb927.1.730	1927
Tb927.10.1160	880
Tb927.4.440	477
Tb927.8.2530	1326
Tb927.8.5560	2244
Tb927.10.4130	2157
Tb09.244.2620	2238
Tb927.5.450b	4078
Tb927.7.6350	1826
Tb927.5.450	4078
Tb11.v5.0222	NA
Tb11.02.5420	2185
Tb09.211.4110	2269
Tb11.01.0170	2870
Tb927.4.1950	2185
Tb11.02.5420b	NA
Tb927.10.10650	1702
Tb09.211.0120	659
Tb09.211.0130	824
Tb927.6.3430	3829
Tb927.7.3580	6092
Tb927.8.7110	1610
Tb927.4.5310	6650
Tb927.8.1670	2715
Tb09.160.0450	1781
Tb927.10.14420	7494
Tb927.10.5950	2049
Tb927.10.1380	4560
Tb11.01.2900	1523
Tb11.01.6650	3935
Tb927.2.2120	3101
Tb927.3.3080	1986
Tb927.3.3190	3388
Tb927.5.2820	4529
Tb927.10.6150	9726
Tb11.v5.0207	NA
Tb11.v5.0260	NA
Tb11.02.5130b	NA
Tb927.5.3710	1838
Tb11.02.5000	1031
Tb927.5.4060	2621
Tb927.10.11590	3679
Tb09.211.4670	2153
Tb11.01.2630	1336
Tb927.6.2040	3286
Tb09.160.0770	995
Tb927.7.3010	2388
Tb927.7.7230	1032
Tb927.7.2980	1291
Tb927.7.3020	1283
Tb927.8.5990	1777
Tb11.v5.0513	NA
Tb11.v5.0854	NA
Tb927.7.970	1978
Tb927.10.12430	2140
Tb927.10.6320	1912
Tb11.02.3860	2869
Tb11.01.0950	2280
Tb11.01.7280	1196
Tb927.3.3230	1890
Tb927.3.4540	1518
Tb927.5.2420	3314
Tb927.7.1440	1814
Tb927.10.9990	1147
Tb927.8.1820	1528
Tb927.2.2950	3253
Tb09.211.4190	1737
Tb927.10.3420	468
Tb927.10.1510	10217
Tb927.10.8720	3035
Tb927.8.1960	1373
Tb927.6.850	4107
Tb11.v5.0689	NA
Tb927.3.1920	2762
Tb11.02.1040	1583
Tb927.8.1090	3435
Tb927.3.1280	1503
Tb927.10.13180	3979
Tb927.10.15170	2202
Tb927.4.5390	1303
Tb927.8.6930	1303
Tb927.10.460	3842
Tb927.10.2240	2362
Tb11.02.0110	4244
Tb927.10.2990	3298
Tb11.v5.1039	NA
Tb927.10.15210	1015
Tb927.6.1970	806
Tb927.3.3110	3534
Tb927.7.4290	2454
Tb927.6.2130	834
Tb927.3.5640	1905
Tb927.10.3640	2055
Tb927.8.4280	1447
Tb927.10.9200	1633
Tb11.01.1270	2374
Tb09.211.3620	1376
Tb11.02.4470	1345
Tb11.02.1106	1459
Tb11.02.1100	2442
Tb11.02.1105	2441
Tb11.v5.1043	NA
Tb11.v5.1044	NA
Tb11.v5.1049	NA
Tb11.v5.1051	NA
Tb11.v5.1052	NA
Tb11.v5.1054	NA
Tb11.02.0620	2340
Tb927.8.3750	2354
Tb09.160.1180	2622
Tb09.160.1160	3300
Tb927.10.2580	978
Tb927.4.3840	2008
Tb927.8.5490	2275
Tb09.160.3820	1963
Tb927.5.4420	2428
Tb05.5K5.70	2428
Tb927.8.760	1496
Tb927.8.730	1350
Tb927.8.750	1672
Tb927.10.4740	513
Tb927.8.740	420
Tb927.10.5450	3864
Tb11.02.0270	2383
Tb927.2.4230	11842
Tb11.v5.0827	NA
Tb927.5.1360	1398
Tb927.7.1930	2014
Tb11.01.7800	791
Tb927.4.1720	1269
Tb09.211.2560	1195
Tb927.8.4510	2897
Tb11.v5.0270	NA
Tb927.8.3800	2458
Tb09.244.2020	1449
Tb09.v4.0106	1449
Tb11.01.4960	7462
Tb927.3.4880	1915
Tb927.1.2210	1137
Tb09.160.4240	2382
Tb927.10.15180	2021
Tb927.10.1690	1039
Tb11.01.3570	2129
Tb927.8.1520	1468
Tb927.6.2670	1014
Tb927.10.4680	972
Tb11.01.1570	769
Tb927.5.4350	1611
Tb11.01.4640	1938
Tb927.7.6470	3001
Tb927.3.930	15008
Tb11.01.2990	1703
Tb927.6.3420	1432
Tb11.52.0003	2461
Tb927.7.4940	3287
Tb11.v5.0175	NA
Tb927.5.880	405
Tb927.5.900	3170
Tb927.5.890	3170
Tb927.5.910	3623
Tb11.v5.0558	NA
Tb11.v5.0559	NA
Tb11.02.4680	1125
Tb927.11.7216.1	NA
Tb927.5.2540	1539
Tb11.v5.0574	NA
Tb927.10.7970	1264
Tb11.02.5110	1417
Tb11.02.5110b	NA
Tb11.01.5300	4115
Tb927.5.3810	2263
Tb927.4.2930	1128
Tb927.10.8790	1355
Tb927.8.5050	4503
Tb927.5.2700	1314
Tb11.01.7750	3329
Tb927.8.6590	2158
Tb11.01.5550	1696
Tb927.1.1400	769
Tb11.02.5650	2616
Tb927.10.16040	1883
Tb927.8.3970	1765
Tb11.01.1320	1692
Tb927.10.9560	1050
Tb927.3.4990	1635
Tb927.7.7330	1749
Tb927.7.7410	1998
Tb09.160.5260	1891
Tb927.10.8000	4960
Tb927.3.2490	3150
Tb927.8.7510	1572
Tb927.10.12500	5909
Tb927.10.12510	2805
Tb11.02.0800	4513
Tb927.10.15750	6196
Tb11.01.0790	1634
Tb927.6.2420	1115
Tb927.7.3470	892
Tb11.0400	726
Tb11.02.4900	1195
Tb927.10.13470	2704
Tb09.211.0930	2541
Tb09.211.2150	2638
Tb09.211.1470	1598
Tb09.160.5650	2712
Tb927.3.2400	1258
Tb927.7.3350	2158
Tb927.8.3400	1946
Tb927.10.10800	1359
Tb927.10.690	1063
Tb11.01.0810	1979
Tb11.01.4490	2302
Tb11.02.1710	1353
Tb11.02.4090	2090
Tb11.02.5140	2009
Tb11.02.5260	1733
Tb927.6.1670	3258
Tb11.01.5540	1742
Tb11.02.5190	5747
Tb11.v5.0254	NA
Tb927.7.3780	2435
Tb08.27P2.110	999
Tb927.3.4290	2106
Tb11.01.5100	2967
Tb927.5.4480	2087
Tb05.5K5.130	1770
Tb927.8.6660	3013
Tb927.2.3660	11952
Tb927.2.2160	2062
Tb11.02.2350	2316
Tb927.2.950	6139
Tb927.10.9570	3305
Tb927.10.15250	1940
Tb927.10.11300	738
Tb11.01.3000	1231
Tb927.10.8930	3373
Tb927.10.10140	1297
Tb927.8.3790	1268
Tb927.10.13330	5220
Tb927.8.1550	4817
Tb927.6.4140	622
Tb927.7.1920	2986
Tb927.3.3770	1883
Tb927.3.3750	730
Tb927.6.3670	9669
Tb11.01.6510	2157
Tb927.8.4970	1999
Tb927.2.4330	2457
Tb927.7.6970	2524
Tb11.v5.0616	NA
Tb11.v5.0777	NA
Tb927.10.11080	8285
Tb927.3.5310	6580
Tb09.160.0430	2790
Tb927.8.2850	1761
Tb927.10.8360	1550
Tb09.211.4350	1970
Tb927.7.5700	1603
Tb927.8.4540	7016
Tb09.160.3480	1325
Tb927.6.2090	2699
Tb927.10.15930	1959
Tb11.v5.0303	NA
Tb927.10.10160	1342
Tb927.10.810	2877
Tb11.03.0440	1169
Tb11.02.5120	2861
Tb927.4.730	1695
Tb927.6.400	4937
Tb927.10.6120	1017
Tb11.v5.0204	NA
Tb927.7.6270	1826
Tb927.8.7020	3440
Tb09.211.0190	1272
Tb927.8.550	969
Tb09.211.1350	1261
Tb927.3.3100	990
Tb927.7.2480	1441
Tb927.10.4620	445
Tb927.8.690	1416
Tb927.6.3700	808
Tb927.7.5520	1314
Tb11.v5.0411	NA
Tb927.10.13270	2928
Tb11.v5.0563	NA
Tb927.10.430	1410
Tb09.211.3030	1457
Tb11.v5.0818	NA
Tb11.01.3880	987
Tb11.v5.0427	NA
Tb09.211.0180	2421
Tb11.v5.0687	NA
Tb927.4.1520	597
Tb927.4.1250	3131
Tb927.3.2410	1054
Tb11.01.3370	1131
Tb927.10.15850	1449
Tb927.10.14720	1472
Tb927.10.240	1255
Tb09.160.4700	1882
Tb09.211.3300	1203
Tb927.3.2340	1360
Tb927.5.1100	3909
Tb927.5.3920	3060
Tb927.3.3610	1811
Tb927.6.3010	2946
Tb11.01.4480	3134
Tb927.5.1120	20130
Tb927.10.9930	2041
Tb11.v5.0794	NA
Tb11.22.0005	3544
Tb11.01.5710	2253
Tb927.10.13090	2523
Tb927.2.4850	1580
Tb11.02.2540	930
Tb11.03.0850	815
Tb11.v5.0251	NA
Tb927.8.5780	1167
Tb11.02.0560	1143
Tb11.01.2950	3143
Tb927.1.600	1646
