GeneID	ORFlength
Tb09.160.3720	#N/A
Tb09.160.3750	#N/A
Tb09.160.3770	#N/A
Tb09.160.3810	#N/A
Tb09.160.3920	#N/A
Tb09.160.3970	#N/A
Tb09.160.4000	#N/A
Tb09.160.4010	#N/A
Tb09.160.4040	#N/A
Tb09.160.4050	#N/A
Tb09.160.4060	#N/A
Tb09.160.4070	369
Tb09.160.4080	#N/A
Tb09.160.4110	#N/A
Tb09.160.4140	#N/A
Tb09.160.4160	#N/A
Tb09.160.4170	#N/A
Tb09.160.4320	144
Tb09.160.4330	213
Tb09.160.4340	#N/A
Tb09.160.4350	#N/A
Tb09.160.4360	#N/A
Tb09.160.4390	#N/A
Tb09.160.4410	#N/A
Tb09.160.4530	#N/A
Tb09.160.4730	#N/A
Tb09.160.4740	#N/A
Tb09.160.4810	378
Tb09.160.4820	#N/A
Tb09.160.4880	#N/A
Tb09.160.4890	519
Tb09.160.4900	336
Tb09.160.4940	#N/A
Tb09.160.4960	237
Tb09.160.4970	438
Tb09.160.4980	#N/A
Tb09.160.4990	#N/A
Tb09.160.5000	384
Tb09.160.5090	#N/A
Tb09.160.5140	#N/A
Tb09.160.5210	141
Tb09.160.5290	#N/A
Tb09.160.5340	#N/A
Tb09.160.5360	375
Tb09.160.5420	#N/A
Tb09.160.5450	579
Tb09.160.5460	#N/A
Tb09.160.5470	#N/A
Tb09.160.5500	#N/A
Tb09.160.5520	#N/A
Tb09.160.5540	#N/A
Tb09.160.5630	#N/A
Tb09.211.0060	#N/A
Tb09.211.0150	#N/A
Tb09.211.0240	#N/A
Tb09.211.0270	#N/A
Tb09.211.0360	#N/A
Tb09.211.0420	#N/A
Tb09.211.0490	#N/A
Tb09.211.0640	360
Tb09.211.0650	477
Tb09.211.0660	300
Tb09.211.0670	#N/A
Tb09.211.0750	#N/A
Tb09.211.0780	#N/A
Tb09.211.0970	#N/A
Tb09.211.0980	#N/A
Tb09.211.1080	#N/A
Tb09.211.1090	#N/A
Tb09.211.1100	#N/A
Tb09.211.1110	#N/A
Tb09.211.1120	#N/A
Tb09.211.1180	#N/A
Tb09.211.1260	#N/A
Tb09.211.1340	#N/A
Tb09.211.1410	#N/A
Tb09.211.1420	#N/A
Tb09.211.1430	#N/A
Tb09.211.1440	#N/A
Tb09.211.1450	#N/A
Tb09.211.1460	#N/A
Tb09.211.1520	#N/A
Tb09.211.1560	#N/A
Tb09.211.1660	#N/A
Tb09.211.1710	#N/A
Tb09.211.1730	#N/A
Tb09.211.1840	#N/A
Tb09.211.1860	#N/A
Tb09.211.1920	#N/A
Tb09.211.1970	#N/A
Tb09.211.1980	#N/A
Tb09.211.1990	#N/A
Tb09.211.2000	#N/A
Tb09.211.2120	#N/A
Tb09.211.2130	#N/A
Tb09.211.2140	#N/A
Tb09.211.2170	#N/A
Tb09.211.2210	#N/A
Tb09.211.2280	#N/A
Tb09.211.2340	#N/A
Tb09.211.2390	#N/A
Tb09.211.2470	#N/A
Tb09.211.2480	#N/A
Tb09.211.2490	#N/A
Tb09.211.2500	#N/A
Tb09.211.2510	#N/A
Tb09.211.2520	#N/A
Tb09.211.2690	#N/A
Tb09.211.2710	#N/A
Tb09.211.2770	237
Tb09.211.2820	#N/A
Tb09.211.2840	#N/A
Tb09.211.2890	357
Tb09.211.2980	#N/A
Tb09.211.3060	#N/A
Tb09.211.3090	#N/A
Tb09.211.3190	#N/A
Tb09.211.3260	#N/A
Tb09.211.3360	#N/A
Tb09.211.3380	#N/A
Tb09.211.3450	#N/A
Tb09.211.3520	#N/A
Tb09.211.3710	249
Tb09.211.3790	#N/A
Tb09.211.3960	#N/A
Tb09.211.4040	#N/A
Tb09.211.4050	#N/A
Tb09.211.4060	#N/A
Tb09.211.4090	#N/A
Tb09.211.4220	#N/A
Tb09.211.4250	#N/A
Tb09.211.4340	309
Tb09.211.4410	#N/A
Tb09.211.4420	#N/A
Tb09.211.4530	#N/A
Tb09.211.4590	#N/A
Tb09.211.4620	426
Tb09.211.4660	#N/A
Tb09.211.4750	#N/A
Tb09.211.4790	#N/A
Tb09.211.4970	#N/A
Tb09.211.5000	#N/A
Tb09.244.0040	354
Tb09.244.0190	141
Tb09.244.0260	240
Tb09.244.0300	213
Tb09.244.0380	237
Tb09.244.0510	312
Tb09.244.1120	288
Tb09.244.1270	339
Tb09.244.1630	411
Tb09.244.1910	384
Tb09.244.1990	#N/A
Tb09.244.2000	#N/A
Tb09.244.2030	#N/A
Tb09.244.2040	#N/A
Tb09.244.2080	#N/A
Tb09.244.2090	#N/A
Tb09.244.2110	#N/A
Tb09.244.2140	#N/A
Tb09.244.2360	#N/A
Tb09.244.2610	#N/A
Tb09.244.2870	#N/A
Tb09.244.2880	#N/A
Tb09.244.2990	#N/A
Tb09.354.0020	318
Tb09.v1.0020	240
Tb09.v1.0050	111
Tb09.v1.0060	#N/A
Tb09.v1.0080	#N/A
Tb09.v1.0090	#N/A
Tb09.v1.0100	#N/A
Tb09.v1.0110	333
Tb09.v1.0140	#N/A
Tb09.v1.0160	#N/A
Tb09.v1.0180	#N/A
Tb09.v1.0190	#N/A
Tb09.v1.0210	#N/A
Tb09.v1.0220	#N/A
Tb09.v1.0230	#N/A
Tb09.v1.0240	246
Tb09.v1.0250	#N/A
Tb09.v1.0260	#N/A
Tb09.v1.0270	#N/A
Tb09.v1.0280	#N/A
Tb09.v1.0340	#N/A
Tb09.v1.0360	#N/A
Tb09.v1.0430	#N/A
Tb09.v1.0570	#N/A
Tb09.v1.0580	#N/A
Tb09.v1.0590	#N/A
Tb09.v1.0620	#N/A
Tb09.v1.0630	#N/A
Tb09.v1.0660	#N/A
Tb09.v1.0670	#N/A
Tb09.v1.0690	#N/A
Tb09.v1.0710	#N/A
Tb09.v1.0720	#N/A
Tb09.v1.0730	#N/A
Tb09.v1.0740	#N/A
Tb09.v1.0750	#N/A
Tb09.v1.0760	#N/A
Tb09.v1.0840	#N/A
Tb09.v1.0850	#N/A
Tb09.v1.0860	#N/A
Tb09.v1.0880	354
Tb09.v1.0910	354
Tb09.v1.0980	177
Tb09.v2.0040	#N/A
Tb09.v2.0050	324
Tb11.01.2080	270
Tb11.01.2870	#N/A
Tb11.01.2980	#N/A
Tb11.01.8790	#N/A
Tb11.02.1570	#N/A
Tb11.02.1960	#N/A
Tb11.02.2990	#N/A
Tb11.02.3730	#N/A
Tb11.30.0002	699
Tb927.1.1070	#N/A
Tb927.1.1110	#N/A
Tb927.1.1180	#N/A
Tb927.1.1250	#N/A
Tb927.1.1260	#N/A
Tb927.1.1280	#N/A
Tb927.1.1290	#N/A
Tb927.1.1320	#N/A
Tb927.1.1360	#N/A
Tb927.1.1410	#N/A
Tb927.1.1430	#N/A
Tb927.1.1440	#N/A
Tb927.1.1450	#N/A
Tb927.1.1460	543
Tb927.1.1480	306
Tb927.1.1490	#N/A
Tb927.1.1510	#N/A
Tb927.1.1520	339
Tb927.1.1570	366
Tb927.1.1590	#N/A
Tb927.1.1780	#N/A
Tb927.1.1800	#N/A
Tb927.1.1810	#N/A
Tb927.1.1830	#N/A
Tb927.1.1860	#N/A
Tb927.1.1870	#N/A
Tb927.1.1900	#N/A
Tb927.1.1940	345
Tb927.1.1950	#N/A
Tb927.1.200	336
Tb927.1.2010	#N/A
Tb927.1.2030	#N/A
Tb927.1.2050	#N/A
Tb927.1.2080	#N/A
Tb927.1.2090	#N/A
Tb927.1.2130	#N/A
Tb927.1.2140	#N/A
Tb927.1.2170	#N/A
Tb927.1.2180	#N/A
Tb927.1.2220	#N/A
Tb927.1.2240	#N/A
Tb927.1.2250	#N/A
Tb927.1.2270	#N/A
Tb927.1.2280	#N/A
Tb927.1.2290	342
Tb927.1.230	396
Tb927.1.2300	324
Tb927.1.2440	#N/A
Tb927.1.2460	#N/A
Tb927.1.2480	#N/A
Tb927.1.250	324
Tb927.1.2500	#N/A
Tb927.1.2520	#N/A
Tb927.1.2540	#N/A
Tb927.1.2560	#N/A
Tb927.1.260	303
Tb927.1.2610	126
Tb927.1.2620	#N/A
Tb927.1.2630	#N/A
Tb927.1.2650	#N/A
Tb927.1.2660	174
Tb927.1.2680	#N/A
Tb927.1.2690	#N/A
Tb927.1.2720	#N/A
Tb927.1.2810	#N/A
Tb927.1.2830	#N/A
Tb927.1.2840	#N/A
Tb927.1.2860	#N/A
Tb927.1.2870	#N/A
Tb927.1.2890	#N/A
Tb927.1.2900	#N/A
Tb927.1.2910	#N/A
Tb927.1.2920	#N/A
Tb927.1.2930	#N/A
Tb927.1.2940	#N/A
Tb927.1.2950	270
Tb927.1.2960	168
Tb927.1.3020	#N/A
Tb927.1.3080	#N/A
Tb927.1.3090	#N/A
Tb927.1.310	252
Tb927.1.3100	#N/A
Tb927.1.3140	#N/A
Tb927.1.3330	222
Tb927.1.3340	#N/A
Tb927.1.3360	189
Tb927.1.3370	#N/A
Tb927.1.3380	#N/A
Tb927.1.340	375
Tb927.1.3420	#N/A
Tb927.1.3430	#N/A
Tb927.1.3440	#N/A
Tb927.1.3460	411
Tb927.1.3470	198
Tb927.1.3480	#N/A
Tb927.1.3490	#N/A
Tb927.1.3500	#N/A
Tb927.1.3510	#N/A
Tb927.1.3520	#N/A
Tb927.1.3530	#N/A
Tb927.1.3540	339
Tb927.1.3570	#N/A
Tb927.1.3580	393
Tb927.1.3590	285
Tb927.1.360	318
Tb927.1.3600	#N/A
Tb927.1.3620	228
Tb927.1.3630	#N/A
Tb927.1.3640	177
Tb927.1.3650	#N/A
Tb927.1.3680	#N/A
Tb927.1.3700	330
Tb927.1.3710	#N/A
Tb927.1.3720	#N/A
Tb927.1.3770	138
Tb927.1.3870	#N/A
Tb927.1.390	#N/A
Tb927.1.3900	#N/A
Tb927.1.3920	#N/A
Tb927.1.3930	#N/A
Tb927.1.3960	#N/A
Tb927.1.3970	#N/A
Tb927.1.3980	#N/A
Tb927.1.3990	#N/A
Tb927.1.4000	#N/A
Tb927.1.4030	333
Tb927.1.4060	306
Tb927.1.4070	219
Tb927.1.4080	171
Tb927.1.4120	#N/A
Tb927.1.4130	#N/A
Tb927.1.4150	#N/A
Tb927.1.4190	#N/A
Tb927.1.4200	#N/A
Tb927.1.4210	180
Tb927.1.4240	#N/A
Tb927.1.4260	#N/A
Tb927.1.4270	#N/A
Tb927.1.4320	#N/A
Tb927.1.4330	#N/A
Tb927.1.4350	#N/A
Tb927.1.4360	#N/A
Tb927.1.4390	#N/A
Tb927.1.4430	#N/A
Tb927.1.4460	#N/A
Tb927.1.4510	#N/A
Tb927.1.4530	#N/A
Tb927.1.460	#N/A
Tb927.1.4660	#N/A
Tb927.1.4670	#N/A
Tb927.1.4750	#N/A
Tb927.1.4770	#N/A
Tb927.1.4820	#N/A
Tb927.1.4840	#N/A
Tb927.1.4850	219
Tb927.1.4880	#N/A
Tb927.1.4930	354
Tb927.1.4940	#N/A
Tb927.1.4950	#N/A
Tb927.1.4960	#N/A
Tb927.1.4980	#N/A
Tb927.1.4990	#N/A
Tb927.1.50	258
Tb927.1.5010	#N/A
Tb927.1.5020	159
Tb927.1.5040	#N/A
Tb927.1.5050	210
Tb927.1.5070	135
Tb927.1.5130	#N/A
Tb927.1.5140	#N/A
Tb927.1.5190	342
Tb927.1.5210	#N/A
Tb927.1.5230	#N/A
Tb927.1.5270	231
Tb927.1.5290	273
Tb927.1.5310	#N/A
Tb927.1.550	303
Tb927.1.590	#N/A
Tb927.1.620	#N/A
Tb927.1.660	#N/A
Tb927.1.680	#N/A
Tb927.1.770	273
Tb927.1.80	231
Tb927.1.810	399
Tb927.1.850	276
Tb927.1.900	309
Tb927.1.910	198
Tb927.1.920	192
Tb927.1.930	342
Tb927.1.940	#N/A
Tb927.1.950	#N/A
Tb927.1.960	#N/A
Tb927.1.970	#N/A
Tb927.1.980	#N/A
Tb927.10.10060	348
Tb927.10.10660	#N/A
Tb927.10.10860	#N/A
Tb927.10.11490	#N/A
Tb927.10.11740	#N/A
Tb927.10.11790	#N/A
Tb927.10.13050	231
Tb927.10.1360	#N/A
Tb927.10.13940	381
Tb927.10.14850	#N/A
Tb927.10.15560	432
Tb927.10.15630	#N/A
Tb927.10.16130	150
Tb927.10.2740	#N/A
Tb927.10.3220	447
Tb927.10.4150	390
Tb927.10.50	642
Tb927.10.7260	#N/A
Tb927.10.860	#N/A
Tb927.10.9460	#N/A
Tb927.10.9520	372
Tb927.10.9540	375
Tb05.5K5.140	#N/A
Tb09.v4.0019	#N/A
Tb927.1.800	288
Tb09.211.0550	#N/A
Tb09.211.1060	#N/A
Tb09.211.2350	#N/A
Tb927.1.1970	#N/A
Tb927.1.2590	#N/A
Tb927.1.3060	#N/A
Tb927.1.3160	#N/A
Tb927.1.3190	#N/A
Tb927.1.3210	#N/A
Tb927.1.3240	#N/A
Tb927.1.3740	351
Tb927.1.4090	#N/A
Tb927.1.4170	#N/A
Tb927.1.4290	#N/A
Tb927.1.4610	#N/A
Tb927.1.4640	#N/A
Tb927.1.4790	#N/A
Tb09.160.1080	#N/A
Tb09.160.1320	#N/A
Tb09.160.2120	#N/A
Tb09.160.2500	#N/A
Tb09.160.2560	#N/A
Tb09.160.2880	#N/A
Tb09.160.3200	#N/A
Tb09.160.3580	#N/A
Tb09.160.3790	#N/A
Tb09.160.3840	#N/A
Tb09.160.3870	#N/A
Tb09.160.3940	#N/A
Tb09.160.3950	#N/A
Tb09.160.4030	#N/A
Tb09.160.4100	#N/A
Tb09.160.4230	#N/A
Tb09.160.4260	#N/A
Tb09.160.4370	#N/A
Tb09.160.4420	#N/A
Tb09.160.4510	#N/A
Tb09.160.4650	#N/A
Tb09.160.5610	#N/A
Tb09.211.0570	#N/A
Tb09.211.1140	#N/A
Tb09.211.1160	618
Tb09.211.4080	#N/A
Tb09.244.2690	#N/A
Tb09.v1.0170	#N/A
Tb09.v1.0200	#N/A
Tb09.v1.0550	108
Tb09.v1.0560	#N/A
Tb09.v1.0600	#N/A
Tb09.v1.0610	#N/A
x	351
x	330
x	354
x	195
x	357
x	360
x	342
x	318
x	279
x	375
x	390
x	381
x	387
x	309
Tb09.v1.0780	#N/A
Tb09.211.4940	#N/A
Tb927.4.2440	1155
Tb927.5.296b	465
x	1233
x	1305
x	1323
x	1287
x	1269
x	1269
x	1359
x	1233
x	2436
x	1305
x	1305
Tb927.11.20410	#N/A
Tb927.11.20420	#N/A
x	903
Tb927.10.6930	3501
Tb927.1.1760	441
Tb927.1.790	2406
Tb927.1.1300	924
Tb11.01.7120	627
Tb927.10.1400	633
Tb927.10.1470	633
Tb927.10.1390	705
Tb927.8.3250	14025
Tb927.2.5270	12741
Tb927.10.5350	12429
Tb927.7.920	12339
Tb927.2.3780	2502
Tb927.7.3280	2364
Tb927.8.6880	2595
Tb11.01.8590	660
Tb927.7.4330	2805
Tb927.7.3980	2715
Tb09.211.4360	2727
Tb927.6.2640	1602
Tb927.10.2900	2601
Tb11.v5.0837	x
Tb927.6.4740	2883
Tb11.01.8030	3450
Tb927.4.2640	3825
Tb927.5.500	4212
Tb927.5.500b	#N/A
Tb927.8.6450	366
Tb927.5.1730	498
Tb927.5.1880	465
Tb927.3.2840	786
Tb927.10.16120	1539
Tb927.3.2960	984
Tb927.7.4570	1074
Tb927.8.3410	4557
Tb09.211.1030	1014
Tb927.8.7170	1173
Tb927.7.4400	2271
Tb09.211.3460	1029
Tb11.02.4140	1695
Tb927.5.2690	852
Tb09.160.4620	1095
Tb927.10.7110	1587
Tb927.4.1050	1386
Tb927.10.4760	729
Tb927.3.4200	666
Tb927.10.5380	3729
Tb927.5.3030	3783
Tb927.10.14470	5091
Tb927.10.1170	5244
Tb927.6.3290	393
Tb927.2.4530	714
Tb927.6.3100	1308
Tb927.10.14980	1968
Tb927.10.11310	1242
Tb927.7.3370	1791
Tb927.10.14990	2349
Tb927.10.2640	2307
Tb11.55.0006	2403
Tb09.v2.0010	#N/A
Tb927.5.360b	1572
Tb927.5.390b	1569
Tb927.5.350b	1569
Tb927.5.370b	1572
Tb927.5.380b	1659
Tb927.5.400b	1569
Tb927.10.9450	753
Tb927.2.1600	933
Tb927.5.310	1224
Tb927.5.410	1182
Tb927.5.420	1122
Tb927.5.430	1134
Tb927.5.620	1266
Tb11.v5.0208	x
Tb11.v5.0216	x
Tb11.v5.0224	x
Tb11.v5.0225	x
Tb11.v5.0226	x
Tb927.1.4450	3504
Tb927.8.2770	9300
Tb11.01.7550	597
Tb11.01.6660	627
Tb927.5.3350	717
Tb927.5.1030	522
Tb09.211.2830	543
Tb927.10.12000	300
Tb09.211.4990	984
Tb927.2.6180	960
Tb927.2.6210	960
Tb927.2.6230	960
Tb927.2.6270	960
Tb927.2.6310	960
Tb11.v5.0215	x
Tb927.8.5540	819
Tb11.55.0013	1314
Tb927.5.309b	1182
Tb927.8.3690	1314
Tb11.03.0230	1242
Tb927.10.9190	3432
Tb09.211.0700	1071
Tb927.5.1760	1986
Tb11.55.0026	1236
Tb927.8.1930	786
Tb11.01.5220	2520
Tb927.8.3640	1107
Tb11.55.0004	1353
Tb11.v5.0486	x
Tb927.10.1210	2043
Tb09.211.1500	1617
Tb11.01.0200	1665
Tb11.02.1370	1704
Tb927.1.820	1281
Tb11.v5.0471	x
Tb927.10.7780	1053
Tb927.4.5130	798
Tb927.10.6490	486
Tb927.3.2210	1785
Tb11.02.0400	2589
Tb927.7.5040	1875
Tb11.01.2530	1854
Tb927.8.6460	540
Tb927.4.2460	3861
Tb927.10.890	8670
Tb927.5.2410	4020
Tb927.6.1770	1887
Tb927.8.4950	4371
Tb11.02.4260	2961
Tb927.3.2020	2241
Tb927.6.4390	3336
Tb927.7.7120	2433
Tb927.10.5190	948
Tb11.v5.0238	x
Tb927.1.1350	2661
Tb11.v5.0392	x
Tb11.v5.0493	x
Tb927.7.3830	5412
Tb09.160.2260	2076
Tb927.4.3910	2364
Tb927.8.2630	2253
Tb927.10.14570	2157
Tb11.v5.0831	x
Tb11.v5.0849	x
Tb927.7.4830	1551
Tb927.5.1700	768
Tb11.02.0090	4719
Tb927.7.5650	1917
Tb11.01.5490	3270
Tb927.6.2880	3258
Tb927.7.4110	2685
Tb927.8.6830	5460
Tb927.7.3840	#N/A
Tb11.01.3990	2751
Tb927.10.15390	3288
Tb11.02.2970	1701
Tb927.4.2730	2412
Tb927.3.2040	3219
Tb11.02.2260	2073
Tb11.02.0790	2160
Tb927.10.12490	3399
Tb927.10.12440	2604
Tb927.3.3400	1737
Tb927.5.2090	3267
Tb11.v5.0165	x
Tb11.v5.0434	x
Tb11.v5.0787	x
Tb11.v5.0819	x
Tb11.v5.0833	x
Tb11.v5.0835	x
Tb927.7.6290	2676
Tb927.7.7260	3126
Tb927.10.8950	381
Tb927.10.8890	630
Tb927.10.8970	384
Tb11.01.8090	975
Tb11.01.7510	2265
Tb11.47.0024	2625
Tb927.2.3180	3012
Tb11.01.5980	1932
Tb927.8.6040	720
Tb927.8.7260	3087
Tb11.03.0115	426
Tb09.211.4513	279
Tb09.211.4511	#N/A
x	279
x	279
Tb927.2.4870	909
Tb09.211.1530	807
Tb11.01.4410	843
Tb11.02.1640	1530
Tb11.02.5810	1857
Tb927.10.10670	600
Tb927.10.3490	1884
Tb927.2.4280	3129
Tb927.5.3620	1338
Tb927.7.7160	2901
Tb927.6.1230	1251
Tb927.5.4380	1911
Tb927.6.640	2205
Tb927.8.8040	759
Tb11.01.4320	1914
Tb11.02.2630	2502
Tb927.10.6540	1914
Tb927.4.1870	1281
Tb927.4.4330	753
Tb927.6.4630	1101
Tb927.6.750	1125
Tb11.01.5450	1485
Tb927.10.6330	4785
Tb927.7.2110	756
Tb927.8.1680	603
Tb927.7.4860	1020
Tb927.10.7240	2058
Tb927.6.3760	1017
Tb11.01.1760	660
Tb927.3.2330	1857
Tb09.160.2400	1797
Tb11.01.2290	3783
Tb927.8.4760	735
Tb927.8.3680	1938
Tb927.7.4850	687
Tb927.6.1210	618
Tb11.03.0080	1935
Tb927.4.5110	1200
Tb927.8.1150	1029
Tb927.9.13820	279
Tb09.211.4512	279
Tb927.9.13810	x
Tb11.02.5820	1584
Tb927.10.160	1128
Tb927.5.2530	3120
Tb09.160.2970	1410
Tb927.1.3030	1251
Tb927.10.8210	1764
Tb927.8.620	1182
Tb927.10.5110	657
Tb927.8.680	510
Tb927.10.5120	495
Tb11.02.0490	1245
Tb11.03.0180	1149
Tb927.3.3990	1317
Tb09.160.4130	1236
Tb927.8.5690	1107
Tb927.7.1550	1464
Tb927.7.1070	2685
Tb927.10.3570	2724
Tb927.5.840	2985
Tb927.3.4550	2028
Tb927.4.4720	1584
Tb927.3.5030	2238
Tb927.6.1760	1908
Tb09.160.0810	1392
Tb927.10.11970	1290
Tb927.10.9360	1563
Tb927.5.2650	1563
Tb11.01.7500	1389
Tb11.01.7520	1389
Tb927.6.2790	999
Tb927.10.2370	1008
Tb927.10.3620	927
Tb927.7.5230	2721
Tb927.5.2130	1566
Tb927.8.5820	1137
Tb927.8.3240	813
Tb11.01.0670	1665
Tb11.01.4760	1413
Tb11.01.5340	1074
Tb09.211.3110	1167
Tb09.211.3840	1743
Tb927.3.4920	1137
Tb927.10.4460	903
Tb10.v4.0036	#N/A
Tb09.211.3730	3300
Tb11.01.0680	2142
Tb927.11.1510	2619
Tb11.v5.0436	x
Tb927.3.4730	1152
Tb927.1.4180	2235
Tb927.3.1770	2694
Tb927.6.1940	2013
Tb927.6.5030	1659
Tb927.7.1430	1347
Tb927.7.5600	3081
Tb927.7.7240	2154
Tb927.3.4770	1152
Tb09.160.3410	1473
Tb09.211.3240	876
Tb09.211.4860	1083
Tb11.01.3700	2094
Tb11.01.8640	1887
Tb11.02.0910	1653
Tb11.02.1564	1038
Tb11.02.1580	1233
Tb11.02.2690	1323
Tb11.02.2850	4497
Tb11.02.4230	2640
Tb11.02.4590	1635
Tb11.03.0280	2847
Tb11.46.0011	1179
Tb927.1.1030	1374
Tb927.1.290	4182
Tb927.1.3320	1050
Tb927.1.370	4182
Tb927.1.480	4185
Tb927.1.5030	2208
Tb927.10.14410	3876
Tb927.10.14460	3039
Tb927.10.14610	3312
Tb927.10.15260	2256
Tb927.10.1950	2136
Tb927.10.3140	1893
Tb927.10.5980	1281
Tb927.10.9010	681
Tb927.2.1380	2511
Tb927.3.1490	2451
Tb927.3.2790	3435
Tb927.3.580	1743
Tb927.4.1220	783
Tb927.6.1160	2226
Tb927.6.1490	1311
Tb927.7.2730	924
Tb11.53.0001	4989
Tb927.2.170	4182
Tb927.2.690	3333
Tb927.7.290	1614
Tb927.7.7110	1938
Tb927.7.7180	1938
Tb09.211.4980	#N/A
Tb11.01.4390	#N/A
Tb11.01.4380	3159
Tb11.v5.0448	x
Tb11.v5.0551	x
Tb11.v5.0560	x
Tb11.v5.0703	x
Tb11.v5.0838	x
x	1833
Tb11.v5.0602	x
Tb09.v4.0042	#N/A
Tb927.2.1310	4345
Tb09.211.4960	3417
Tb927.6.210	1506
Tb927.7.7540	4347
Tb09.v4.0104	#N/A
Tb927.4.160	4347
Tb927.6.130	4185
Tb09.244.1980	75
Tb09.v4.0041	#N/A
Tb927.8.530	735
Tb09.244.1970	#N/A
Tb927.1.1020	1281
Tb927.1.780	1143
Tb11.02.1210	3225
Tb927.6.3860	1176
Tb11.01.6180	1245
Tb927.4.1190	612
Tb927.5.1240	1059
Tb11.v5.0627	x
Tb927.3.3870	3699
Tb927.10.13680	2091
Tb927.1.2740	1620
Tb927.8.7440	1107
Tb927.3.3860	3750
Tb09.v1.0350	966
Tb11.03.0500	549
Tb927.7.5450	2421
Tb927.8.630	1539
Tb11.01.1160	798
Tb09.211.1380	417
Tb927.10.15010	1230
Tb927.3.3580	2322
Tb927.3.1390	1437
Tb927.6.1980	1752
Tb927.10.510	1005
Tb927.10.3260	2112
Tb11.02.5520	2184
Tb11.02.2070	1998
Tb09.160.2100	792
Tb09.211.0740	573
Tb927.8.5180	378
Tb927.7.7380	246
Tb11.01.5535	384
Tb09.160.2150	261
Tb927.5.4030	279
Tb927.3.1780	390
Tb927.10.15640	2115
Tb11.02.5450	1962
Tb11.02.5500	1962
Tb09.160.0580	834
Tb927.8.6390	843
Tb927.10.2570	2994
Tb11.v5.0498	x
Tb927.5.1810	1980
Tb927.5.1830	1986
Tb927.8.1600	1755
Tb927.6.1510	1905
Tb927.2.1425	#N/A
Tb927.2.1520	#N/A
Tb927.2.1964	#N/A
Tb927.2.1407	#N/A
Tb927.2.1500	#N/A
Tb927.2.1986	#N/A
Tb927.2.1942	#N/A
Tb927.2.1389	#N/A
Tb927.2.1480	#N/A
Tb927.2.2008	#N/A
Tb927.2.1398	#N/A
Tb927.2.1490	#N/A
Tb927.2.1997	#N/A
Tb927.5.2590	798
Tb927.10.9390	984
Tb927.4.5140	798
Tb927.8.7250	798
Tb11.02.0360	585
Tb927.6.4950	504
Tb927.10.13580	1584
Tb11.01.8350	2052
Tb11.02.3890	1395
Tb11.02.5200	1539
Tb927.10.11910	1455
Tb927.10.3350	1638
Tb927.5.3930	1368
Tb11.v5.0253	x
Tb11.v5.0601	x
Tb11.12.0006	1581
Tb11.v5.0275	x
Tb11.v5.0641	x
Tb11.v5.0866	x
Tb05.5K5.110	#N/A
Tb927.10.1990	2592
Tb927.10.6310	2589
Tb927.5.4460	2517
Tb927.5.2320	2211
Tb927.10.2550	1074
Tb927.8.6640	1815
Tb11.02.3120	1695
Tb11.02.3130	1716
Tb927.8.1060	2226
Tb927.8.2900	#N/A
Tb927.8.2910	1767
Tb927.8.2920	1794
Tb927.8.2930	1794
Tb927.8.2940	1314
Tb11.v5.0437	x
Tb927.10.13160	1593
Tb927.8.1440	489
Tb927.8.3770	1230
Tb927.10.16030	1152
Tb927.8.3550	1116
Tb927.6.1780	1236
Tb927.6.4220	1140
Tb927.10.14800	1164
Tb09.211.2910	1512
Tb927.4.2140	3003
Tb09.211.1400	1449
Tb927.7.1770	1818
Tb927.7.2400	1278
Tb927.8.5330	672
Tb927.10.1250	786
Tb11.02.4950	612
Tb927.1.880	13779
Tb927.10.9030	516
Tb927.5.3540	3024
Tb927.2.5010	1503
Tb09.160.5670	4089
Tb927.10.6680	2223
Tb09.160.0840	1251
Tb927.5.2430	1572
Tb09.211.2900	1512
Tb09.211.2920	1449
Tb927.10.12400	1449
Tb11.01.4701	1575
Tb927.10.7140	1506
Tb927.11.11750	1488
Tb11.01.3610	1503
Tb927.7.5920	1125
Tb927.8.5720	1557
Tb927.5.2200	351
Tb927.5.2190	1341
Tb927.5.2220	1341
Tb927.5.2250	1341
Tb11.02.0730	1119
Tb09.211.4760	1503
Tb927.6.940	1044
Tb927.6.930	1074
Tb927.10.2440	1062
Tb927.1.750	3648
Tb927.8.7460	1416
Tb11.v5.0836	x
Tb927.10.15270	1188
Tb927.8.2650	1062
Tb927.1.1050	3357
Tb927.10.9820	2028
Tb927.10.10750	4713
Tb11.01.2050	3579
Tb927.10.1420	1392
Tb11.01.6360	2034
Tb927.5.1870	2664
Tb11.v5.0783	x
Tb11.v5.0998	x
Tb11.1240	#N/A
Tb927.10.3080	1185
Tb11.01.7110	1956
Tb11.v5.0544	x
Tb927.10.1500	2322
Tb927.10.4000	834
Tb927.7.7040	930
Tb11.01.2780	1161
Tb927.8.5420	1245
Tb927.10.12600	1788
Tb927.10.15420	1173
Tb09.160.5100	702
Tb09.211.2860	951
Tb11.01.0940	1743
Tb927.10.12270	807
Tb927.10.1800	1026
Tb927.10.2590	2436
Tb927.10.7560	855
Tb927.5.2600	2793
Tb11.v5.0775	x
Tb11.v5.0832	x
Tb927.4.1900	1140
Tb11.02.2910	1533
Tb11.01.8110	894
Tb927.10.12980	2421
Tb11.v5.0219	x
Tb927.5.490	2778
Tb927.5.490b	2778
Tb927.10.14070	1149
Tb927.4.4070	990
Tb927.10.13560	1149
